"year","team_name","rank","batting_avg","games_played","home_game_ratio","runs_scored_pg","at_bats_pg","hits_pg","doubles_pg","triples_pg","homeruns_pg","walks_pg","strikeouts_by_batters_pg","stolen_bases_pg","batters_hit_by_pitch_pg","earned_run_average","opponents_runs_scored_pg","complete_games_pg","shutouts_pg","saves_pg","outs_pitches_pg","hits_allowed_pg","homeruns_allowed_pg","walks_allowed_pg","strikeouts_by_pitchers_pg","errors_pg","double_plays_pg","fielding_percentage_pg"
1901,"New York Giants",7,0.253151477578012,141,0.50354609929078,3.85815602836879,34.3191489361702,8.68794326241135,1.18439716312057,0.326241134751773,0.134751773049645,2.14893617021277,4.09929078014184,0.943262411347518,0.319148936170213,3.87,5.35460992907801,0.836879432624113,0.0780141843971631,0.00709219858156028,26.2127659574468,9.85106382978723,0.170212765957447,2.67375886524823,3.84397163120567,2.46808510638298,0.574468085106383,0.00667375886524823
1901,"Philadelphia Athletics",4,0.288611224907825,137,0.481751824817518,5.87591240875912,35.6350364963504,10.2846715328467,1.74452554744526,0.635036496350365,0.255474452554745,2.1970802919708,2.51094890510949,1.26277372262774,0.37956204379562,4,5.54744525547445,0.905109489051095,0.0437956204379562,0.0072992700729927,26.2919708029197,9.82481751824817,0.145985401459854,2.72992700729927,2.55474452554745,2.45985401459854,0.678832116788321,0.00687591240875912
1901,"Philadelphia Phillies",2,0.266012935530983,140,0.492857142857143,4.77142857142857,34.2357142857143,9.10714285714286,1.38571428571429,0.414285714285714,0.171428571428571,3.07142857142857,3.92857142857143,1.42142857142857,0.442857142857143,2.87,3.87857142857143,0.892857142857143,0.107142857142857,0.0142857142857143,26.7142857142857,8.72142857142857,0.135714285714286,1.85,3.42857142857143,1.87142857142857,0.464285714285714,0.00681428571428571
1901,"Pittsburgh Pirates",1,0.286383065336861,140,0.492857142857143,5.54285714285714,35.0928571428571,10.05,1.3,0.657142857142857,0.207142857142857,2.75714285714286,3.55,1.45,0.371428571428571,2.58,3.81428571428571,0.85,0.107142857142857,0.0285714285714286,26.6714285714286,8.55714285714286,0.142857142857143,1.74285714285714,3.60714285714286,2.05,0.692857142857143,0.00678571428571429
1901,"St. Louis Cardinals",4,0.283786465568565,142,0.507042253521127,5.57746478873239,35.4859154929577,10.0704225352113,1.3169014084507,0.661971830985915,0.274647887323944,2.2112676056338,3.80281690140845,1.33802816901408,0.633802816901408,3.68,4.85211267605634,0.830985915492958,0.0352112676056338,0.0352112676056338,26.8239436619718,9.38732394366197,0.274647887323944,2.33802816901408,3.13380281690141,2.14788732394366,0.76056338028169,0.0066830985915493
1901,"Washington Senators",6,0.268650461022632,138,0.492753623188406,4.94202898550725,34.5797101449275,9.28985507246377,1.38405797101449,0.601449275362319,0.239130434782609,2.57971014492754,2.45652173913043,0.920289855072464,0.369565217391304,4.09,5.58695652173913,0.855072463768116,0.0579710144927536,0.0144927536231884,25.7173913043478,10.1159420289855,0.369565217391304,2.05797101449275,2.23188405797101,2.34057971014493,0.702898550724638,0.00683333333333333
1902,"Baltimore Orioles",8,0.276890756302521,140,0.457142857142857,5.10714285714286,34,9.41428571428571,1.44285714285714,0.764285714285714,0.235714285714286,2.97857142857143,3.02857142857143,1.35,0.385714285714286,4.33,6.05714285714286,0.85,0.0214285714285714,0.00714285714285714,25.9357142857143,10.9357142857143,0.214285714285714,2.52857142857143,1.84285714285714,2.55,0.778571428571429,0.0067
1902,"Boston Americans",3,0.278153846153846,138,0.514492753623188,4.81159420289855,35.3260869565217,9.82608695652174,1.41304347826087,0.688405797101449,0.304347826086957,1.99275362318841,2.68840579710145,0.956521739130435,0.304347826086957,3.02,4.34782608695652,0.891304347826087,0.0434782608695652,0.0072463768115942,26.9130434782609,8.81884057971014,0.195652173913043,2.36231884057971,3.1231884057971,1.90579710144928,0.731884057971015,0.00692028985507246
1902,"Brooklyn Superbas",2,0.256346749226006,141,0.48936170212766,4,34.3617021276596,8.80851063829787,1.04255319148936,0.347517730496454,0.134751773049645,2.26241134751773,3.4822695035461,1.02836879432624,0.439716312056738,2.69,3.68085106382979,0.929078014184397,0.099290780141844,0.0212765957446809,26.7234042553191,7.8936170212766,0.0709219858156028,2.57446808510638,3.80141843971631,1.95035460992908,0.560283687943262,0.00675177304964539
1902,"Boston Beaneaters",3,0.249153976311337,141,0.51063829787234,4.05673758865248,33.531914893617,8.35460992907801,1.00709219858156,0.276595744680851,0.099290780141844,2.82269503546099,3.42553191489362,1.34042553191489,0.304964539007092,2.61,3.65957446808511,0.879432624113475,0.099290780141844,0.0283687943262411,26.8014184397163,8.74468085106383,0.113475177304965,2.63829787234043,3.70921985815603,1.70212765957447,0.638297872340426,0.00680141843971631
1902,"Chicago White Sox",4,0.268156424581006,138,0.521739130434783,4.89130434782609,33.7246376811594,9.04347826086956,1.23188405797101,0.36231884057971,0.101449275362319,2.97826086956522,2.7463768115942,1.92028985507246,0.260869565217391,3.41,4.36231884057971,0.840579710144927,0.0797101449275362,0,26.5507246376812,9.19565217391304,0.217391304347826,2.39855072463768,2.50724637681159,1.86231884057971,0.905797101449275,0.00692028985507246
1902,"Chicago Orphans",5,0.251334702258727,143,0.48951048951049,3.8041958041958,34.0559440559441,8.55944055944056,0.93006993006993,0.27972027972028,0.041958041958042,2.5034965034965,3.95804195804196,1.6013986013986,0.307692307692308,2.19,3.53146853146853,0.937062937062937,0.118881118881119,0.013986013986014,27.1328671328671,8.6993006993007,0.048951048951049,1.96503496503496,3.12587412587413,2.31468531468531,0.79020979020979,0.00661538461538461
1902,"Cincinnati Reds",4,0.281784841075795,141,0.49645390070922,4.48936170212766,34.8085106382979,9.80851063829787,1.33333333333333,0.546099290780142,0.127659574468085,2.1063829787234,3.31205673758865,0.929078014184397,0.276595744680851,2.67,4.01418439716312,0.921985815602837,0.0638297872340425,0.00709219858156028,26.3617021276596,8.70921985815603,0.106382978723404,2.49645390070922,3.04964539007092,2.28368794326241,0.836879432624113,0.00670212765957447
1902,"Cleveland Bronchos",5,0.289462809917355,137,0.474452554744526,5.00729927007299,35.3284671532847,10.2262773722628,1.81021897810219,0.496350364963504,0.240875912408759,2.24817518248175,2.57664233576642,1.02189781021898,0.255474452554745,3.28,4.86861313868613,0.846715328467153,0.116788321167883,0.0218978102189781,26.3722627737226,8.75182481751825,0.18978102189781,3,2.63503649635036,2.09489051094891,0.700729927007299,0.00693430656934307
1902,"Detroit Tigers",7,0.251291989664083,137,0.489051094890511,4.13138686131387,33.8978102189781,8.51824817518248,1.02919708029197,0.401459854014599,0.160583941605839,2.62043795620438,2.10948905109489,0.948905109489051,0.386861313868613,3.56,4.7956204379562,0.846715328467153,0.0656934306569343,0.0218978102189781,26.0729927007299,9.24817518248175,0.145985401459854,2.7007299270073,1.78832116788321,2.42335766423358,0.81021897810219,0.00688321167883212
1902,"New York Giants",8,0.236830742659758,141,0.50354609929078,2.87234042553191,32.8510638297872,7.78014184397163,1.04255319148936,0.24113475177305,0.0425531914893617,1.80141843971631,3.85815602836879,1.32624113475177,0.283687943262411,2.86,4.28368794326241,0.851063829787234,0.0780141843971631,0.00709219858156028,26.4326241134752,8.63120567375887,0.113475177304965,2.39007092198582,3.60283687943262,2.39007092198582,0.75886524822695,0.00668794326241135
1902,"Philadelphia Athletics",1,0.287484250314994,137,0.532846715328467,5.65693430656934,34.7591240875912,9.99270072992701,1.71532846715328,0.489051094890511,0.277372262773723,2.5036496350365,2.1021897810219,1.46715328467153,0.277372262773723,3.29,4.64233576642336,0.832116788321168,0.0364963503649635,0.0145985401459854,26.6350364963504,9.43065693430657,0.240875912408759,2.68613138686131,3.32116788321168,1.97080291970803,0.547445255474453,0.00695620437956204
1902,"Philadelphia Phillies",7,0.246803900325027,138,0.5,3.50724637681159,33.4420289855072,8.2536231884058,0.797101449275362,0.311594202898551,0.036231884057971,2.57971014492754,3.47826086956522,0.782608695652174,0.231884057971014,3.5,4.70289855072464,0.855072463768116,0.0579710144927536,0.0217391304347826,26.3260869565217,9.58695652173913,0.0869565217391304,2.42028985507246,3.65217391304348,2.21014492753623,0.58695652173913,0.00685507246376812
1902,"Pittsburgh Pirates",1,0.286236297198538,141,0.50354609929078,5.49645390070922,34.936170212766,10,1.34042553191489,0.673758865248227,0.127659574468085,2.63829787234043,3.12056737588652,1.57446808510638,0.453900709219858,2.3,3.12056737588652,0.929078014184397,0.148936170212766,0.0212765957446809,26.9078014184397,8.09929078014184,0.0283687943262411,1.77304964539007,4,1.75177304964539,0.617021276595745,0.00679432624113475
1902,"St. Louis Browns",2,0.264780405405405,139,0.525179856115108,4.45323741007194,34.0719424460432,9.02158273381295,1.49640287769784,0.438848920863309,0.20863309352518,2.68345323741007,2.33093525179856,0.985611510791367,0.273381294964029,3.34,4.36690647482014,0.863309352517986,0.0503597122302158,0.0143884892086331,26.8489208633094,9.15827338129496,0.258992805755396,2.46762589928058,2.50359712230216,1.97122302158273,0.877697841726619,0.00685611510791367
1902,"St. Louis Cardinals",6,0.258050936644917,140,0.5,3.69285714285714,33.9357142857143,8.75714285714286,0.828571428571429,0.264285714285714,0.0714285714285714,1.95,3.13571428571429,1.12857142857143,0.371428571428571,3.47,4.96428571428571,0.8,0.05,0.0285714285714286,26.3071428571429,9.99285714285714,0.114285714285714,2.41428571428571,2.85714285714286,2.4,0.764285714285714,0.00674285714285714
1902,"Washington Senators",6,0.282636248415716,138,0.492753623188406,5.1231884057971,34.304347826087,9.69565217391304,1.89130434782609,0.478260869565217,0.340579710144928,2.38405797101449,2.11594202898551,0.876811594202899,0.318840579710145,4.36,5.72463768115942,0.942028985507246,0.0144927536231884,0,26.2536231884058,10.1666666666667,0.405797101449275,2.26086956521739,2.17391304347826,2.28985507246377,0.507246376811594,0.00684782608695652
1903,"Boston Americans",1,0.271599918682659,141,0.49645390070922,5.02127659574468,34.886524822695,9.47517730496454,1.57446808510638,0.801418439716312,0.340425531914894,1.85106382978723,3.9645390070922,1,0.25531914893617,2.57,3.57446808510638,0.872340425531915,0.141843971631206,0.0283687943262411,26.7021276595745,8.09929078014184,0.163120567375887,1.90780141843972,4.1063829787234,1.69503546099291,0.609929078014184,0.00680141843971631
1903,"Brooklyn Superbas",5,0.264887516541685,139,0.525179856115108,4.79856115107914,32.6187050359712,8.64028776978417,1.27338129496403,0.402877697841727,0.107913669064748,3.75539568345324,3.71223021582734,1.96402877697842,0.381294964028777,3.44,4.90647482014388,0.848920863309353,0.079136690647482,0.0287769784172662,26.3597122302158,9.17985611510791,0.129496402877698,2.71223021582734,3.15107913669065,2.0431654676259,0.705035971223022,0.00684172661870504
1903,"Boston Beaneaters",6,0.24455360956856,140,0.485714285714286,4.12857142857143,33.4428571428571,8.17857142857143,1.25714285714286,0.335714285714286,0.178571428571429,2.84285714285714,3.53571428571429,1.13571428571429,0.421428571428571,3.34,4.99285714285714,0.892857142857143,0.0571428571428571,0.00714285714285714,26.3285714285714,9.35714285714286,0.214285714285714,3.28571428571429,3.68571428571429,2.57857142857143,0.635714285714286,0.00670714285714286
1903,"Chicago White Sox",7,0.246680942184154,138,0.507246376811594,3.73913043478261,33.8405797101449,8.34782608695652,1.27536231884058,0.355072463768116,0.101449275362319,2.35507246376812,3.89855072463768,1.30434782608696,0.27536231884058,3.02,4.44202898550725,0.826086956521739,0.0652173913043478,0.0289855072463768,26.8478260869565,8.93478260869565,0.166666666666667,2.07971014492754,2.83333333333333,2.15217391304348,0.615942028985507,0.0068768115942029
1903,"Chicago Cubs",3,0.274667230086626,139,0.525179856115108,5,34.0503597122302,9.35251798561151,1.37410071942446,0.446043165467626,0.0647482014388489,3.03597122302158,3.27338129496403,1.86330935251799,0.359712230215827,2.77,4.30935251798561,0.841726618705036,0.0431654676258993,0.0431654676258993,26.7697841726619,8.50359712230216,0.100719424460432,2.54676258992806,3.24460431654676,2.43165467625899,0.561151079136691,0.00677697841726619
1903,"Cincinnati Reds",4,0.288037883467161,141,0.539007092198582,5.42553191489362,34.4468085106383,9.92198581560284,1.61702127659574,0.652482269503546,0.198581560283688,2.85815602836879,3.02836879432624,1.0709219858156,0.212765957446809,3.07,4.65248226950355,0.893617021276596,0.0780141843971631,0.00709219858156028,26.1702127659574,9.05673758865248,0.099290780141844,2.68085106382979,3.40425531914894,2.21276595744681,0.595744680851064,0.00670921985815603
1903,"Cleveland Naps",3,0.2650324743348,140,0.528571428571429,4.56428571428571,34.0928571428571,9.03571428571429,1.65,0.678571428571429,0.221428571428571,1.85,4.2,1.25,0.285714285714286,2.73,4.13571428571429,0.892857142857143,0.142857142857143,0,26.65,8.29285714285714,0.114285714285714,1.93571428571429,3.72142857142857,2.3,0.707142857142857,0.00675714285714286
1903,"Detroit Tigers",5,0.268223483195111,137,0.474452554744526,4.13868613138686,33.4452554744526,8.97080291970803,1.18248175182482,0.664233576642336,0.0875912408759124,2.13138686131387,3.82481751824818,0.934306569343066,0.335766423357664,2.75,3.93430656934307,0.897810218978102,0.109489051094891,0.0145985401459854,26.1897810218978,8.53284671532847,0.138686131386861,2.45255474452555,4.04379562043796,2.05109489051095,0.598540145985402,0.00693430656934307
1903,"New York Giants",2,0.272094494832314,142,0.492957746478873,5.13380281690141,33.387323943662,9.08450704225352,1.27464788732394,0.345070422535211,0.140845070422535,2.66901408450704,3.27464788732394,1.85915492957746,0.647887323943662,2.95,3.99295774647887,0.809859154929577,0.0563380281690141,0.0563380281690141,26.6760563380282,8.85211267605634,0.140845070422535,2.61267605633803,4.42253521126761,2.02112676056338,0.612676056338028,0.00669718309859155
1903,"New York Highlanders",4,0.248849945235487,136,0.492647058823529,4.25735294117647,33.5661764705882,8.35294117647059,1.41911764705882,0.455882352941176,0.132352941176471,2.44117647058824,3.38970588235294,1.17647058823529,0.477941176470588,3.08,4.21323529411765,0.816176470588235,0.0514705882352941,0.0147058823529412,26.5,8.61029411764706,0.139705882352941,1.80147058823529,3.40441176470588,1.94117647058824,0.639705882352941,0.00700735294117647
1903,"Philadelphia Athletics",2,0.264498181040017,137,0.489051094890511,4.35766423357664,34.1094890510949,9.02189781021898,1.65693430656934,0.496350364963504,0.233576642335766,1.95620437956204,3.72992700729927,1.14598540145985,0.233576642335766,2.98,3.78832116788321,0.817518248175182,0.072992700729927,0.0072992700729927,26.4306569343066,8.2043795620438,0.145985401459854,2.2992700729927,5.31386861313869,1.58394160583942,0.481751824817518,0.00700729927007299
1903,"Philadelphia Phillies",7,0.268353900857561,139,0.438848920863309,4.43884892086331,34.3956834532374,9.23021582733813,1.33812949640288,0.446043165467626,0.0863309352517986,2.42446043165468,3.10071942446043,0.863309352517986,0.280575539568345,3.96,5.30935251798561,0.906474820143885,0.0359712230215827,0.0215827338129496,26.1654676258993,9.69064748201439,0.151079136690647,3.05755395683453,2.7410071942446,2.15827338129496,0.546762589928058,0.00681294964028777
1903,"Pittsburgh Pirates",1,0.286487570168404,141,0.49645390070922,5.6241134751773,35.3758865248227,10.1347517730496,1.47517730496454,0.780141843971631,0.24113475177305,2.58156028368794,2.83687943262411,1.21985815602837,0.354609929078014,2.91,4.34751773049645,0.829787234042553,0.113475177304965,0.0354609929078014,26.6241134751773,8.61702127659574,0.0638297872340425,2.72340425531915,3.21985815602837,2.09219858156028,0.709219858156028,0.00674468085106383
1903,"St. Louis Browns",6,0.244233671049795,139,0.503597122302158,3.59712230215827,33.3741007194245,8.15107913669065,1.19424460431655,0.489208633093525,0.0863309352517986,1.94964028776978,3.89208633093525,0.726618705035971,0.18705035971223,2.77,3.77697841726619,0.892086330935252,0.0863309352517986,0.0215827338129496,26.3812949640288,8.77697841726619,0.18705035971223,1.70503597122302,3.67625899280576,1.92805755395683,0.676258992805755,0.00685611510791367
1903,"St. Louis Cardinals",8,0.250799744081894,139,0.496402877697842,3.63309352517986,33.7338129496403,8.46043165467626,0.992805755395683,0.467625899280576,0.0575539568345324,1.99280575539568,3.75539568345324,1.23021582733813,0.244604316546763,3.67,5.71942446043165,0.798561151079137,0.0287769784172662,0.0143884892086331,26.1654676258993,9.73381294964029,0.179856115107914,3.09352517985611,3.01438848920863,2.54676258992806,0.798561151079137,0.00676258992805755
1903,"Washington Senators",8,0.231086061131585,140,0.507142857142857,3.12142857142857,32.95,7.61428571428571,1.22857142857143,0.514285714285714,0.121428571428571,1.83571428571429,3.32857142857143,0.935714285714286,0.278571428571429,3.82,4.93571428571429,0.871428571428571,0.0428571428571429,0.0214285714285714,26.2214285714286,9.52142857142857,0.271428571428571,2.18571428571429,3.22857142857143,1.85714285714286,0.614285714285714,0.00681428571428571
1904,"Boston Americans",1,0.247371439495316,157,0.515923566878981,3.87261146496815,33.3184713375796,8.24203821656051,1.23566878980892,0.668789808917197,0.165605095541401,2.21019108280255,3.64968152866242,0.643312101910828,0.32484076433121,2.12,2.96815286624204,0.942675159235669,0.133757961783439,0.00636942675159236,26.8662420382166,7.69426751592357,0.197452229299363,1.48407643312102,3.89808917197452,1.54140127388535,0.528662420382166,0.00612738853503185
1904,"Brooklyn Superbas",6,0.232255440309132,154,0.493506493506494,3.22727272727273,31.9285714285714,7.41558441558442,1.03246753246753,0.344155844155844,0.0974025974025974,2.66883116883117,4.46753246753247,1.33116883116883,0.272727272727273,2.7,3.98701298701299,0.876623376623377,0.0779220779220779,0.012987012987013,26.0519480519481,8.31818181818182,0.175324675324675,2.68831168831169,2.94155844155844,2.22727272727273,0.564935064935065,0.00613636363636364
1904,"Boston Beaneaters",7,0.237000973709834,155,0.509677419354839,3.16774193548387,33.1290322580645,7.85161290322581,0.987096774193548,0.32258064516129,0.154838709677419,2.03870967741935,3.54838709677419,0.92258064516129,0.270967741935484,3.43,4.83225806451613,0.87741935483871,0.0838709677419355,0,26.0967741935484,9.06451612903226,0.161290322580645,3.2258064516129,3.50967741935484,2.27741935483871,0.587096774193548,0.00609677419354839
1904,"Chicago White Sox",3,0.242092699423115,156,0.5,3.84615384615385,32.224358974359,7.80128205128205,1.23717948717949,0.435897435897436,0.0897435897435897,2.39102564102564,3.75641025641026,1.38461538461538,0.262820512820513,2.3,3.08974358974359,0.858974358974359,0.166666666666667,0.0192307692307692,26.5384615384615,7.44230769230769,0.0833333333333333,1.94230769230769,3.52564102564103,1.52564102564103,0.608974358974359,0.00617948717948718
1904,"Chicago Cubs",2,0.248368522072937,156,0.5,3.82692307692308,33.3974358974359,8.2948717948718,1.00641025641026,0.397435897435897,0.141025641025641,1.91025641025641,3.01282051282051,1.4551282051282,0.307692307692308,2.3,3.31410256410256,0.891025641025641,0.115384615384615,0.0384615384615385,26.6089743589744,7.37179487179487,0.102564102564103,2.57692307692308,3.96153846153846,1.91025641025641,0.57051282051282,0.00611538461538462
1904,"Cincinnati Reds",3,0.254635824890078,157,0.503184713375796,4.42675159235669,33.3184713375796,8.48407643312102,1.20382165605096,0.585987261146497,0.133757961783439,2.54140127388535,3.4968152866242,1.14649681528662,0.312101910828025,2.34,3.48407643312102,0.904458598726115,0.0764331210191083,0.0127388535031847,26.6114649681529,8,0.0828025477707006,2.18471337579618,3.19745222929936,1.9171974522293,0.515923566878981,0.00607643312101911
1904,"Cleveland Naps",4,0.260093167701863,154,0.506493506493506,4.2012987012987,33.4545454545455,8.7012987012987,1.46103896103896,0.584415584415584,0.175324675324675,1.99350649350649,4.65584415584416,1.15584415584416,0.298701298701299,2.22,3.12987012987013,0.915584415584416,0.12987012987013,0,26.4285714285714,8.26623376623377,0.0649350649350649,1.85064935064935,4.07142857142857,1.65584415584416,0.558441558441558,0.00622727272727273
1904,"Detroit Tigers",7,0.231347491073107,162,0.487654320987654,3.11728395061728,32.8456790123457,7.59876543209877,0.950617283950617,0.425925925925926,0.0679012345679012,2.12345679012346,3.90740740740741,0.691358024691358,0.209876543209877,2.77,3.87037037037037,0.882716049382716,0.0925925925925926,0,26.4814814814815,8.30246913580247,0.0987654320987654,2.67283950617284,3.4320987654321,1.68518518518519,0.567901234567901,0.00591975308641975
1904,"New York Giants",1,0.261553398058252,157,0.535031847133758,4.73885350318471,32.8025477707006,8.5796178343949,1.28662420382166,0.414012738853503,0.197452229299363,2.76433121019108,2.92356687898089,1.80254777070064,0.503184713375796,2.17,3.01910828025478,0.808917197452229,0.133757961783439,0.0955414012738854,26.687898089172,7.3312101910828,0.229299363057325,2.22292993630573,4.5031847133758,1.87261146496815,0.592356687898089,0.00608917197452229
1904,"New York Highlanders",2,0.259386973180077,155,0.483870967741935,3.85806451612903,33.6774193548387,8.73548387096774,1.25806451612903,0.587096774193548,0.174193548387097,2.01290322580645,3.56129032258065,1.05161290322581,0.367741935483871,2.57,3.39354838709677,0.793548387096774,0.0967741935483871,0.00645161290322581,26.7225806451613,7.61290322580645,0.187096774193548,2.00645161290323,4.41290322580645,1.7741935483871,0.580645161290323,0.00618064516129032
1904,"Philadelphia Athletics",5,0.248820754716981,155,0.509677419354839,3.59354838709677,32.8258064516129,8.16774193548387,1.27096774193548,0.496774193548387,0.2,2.01935483870968,3.87096774193548,0.883870967741936,0.258064516129032,2.35,3.24516129032258,0.87741935483871,0.167741935483871,0,26.3483870967742,7.41290322580645,0.0838709677419355,2.36129032258065,5.72258064516129,1.61290322580645,0.432258064516129,0.00618709677419355
1904,"Philadelphia Phillies",8,0.248481285518323,155,0.470967741935484,3.68387096774194,32.9225806451613,8.18064516129032,1.09677419354839,0.348387096774194,0.148387096774194,2.43225806451613,3.40645161290323,1.0258064516129,0.258064516129032,3.39,5.05806451612903,0.845161290322581,0.0645161290322581,0.0129032258064516,25.9225806451613,9.14838709677419,0.141935483870968,2.74193548387097,3.0258064516129,2.6,0.6,0.00604516129032258
1904,"Pittsburgh Pirates",4,0.258333333333333,156,0.5,4.32692307692308,33.0769230769231,8.5448717948718,1.05128205128205,0.653846153846154,0.0961538461538462,2.48717948717949,3.30769230769231,1.14102564102564,0.301282051282051,2.89,3.7948717948718,0.852564102564103,0.0961538461538462,0.00641025641025641,25.9294871794872,8.16025641025641,0.0833333333333333,2.42948717948718,2.91666666666667,1.86538461538462,0.596153846153846,0.00612179487179487
1904,"St. Louis Browns",6,0.239274239274239,156,0.5,3.08333333333333,33.9166666666667,8.11538461538461,0.980769230769231,0.33974358974359,0.0641025641025641,2.12179487179487,3.8974358974359,0.961538461538462,0.358974358974359,2.83,3.87179487179487,0.865384615384615,0.0833333333333333,0.00641025641025641,27.1153846153846,8.55769230769231,0.16025641025641,2.13461538461538,3.69871794871795,1.71153846153846,0.5,0.00615384615384615
1904,"St. Louis Cardinals",5,0.253134796238245,154,0.493506493506494,3.90909090909091,33.1428571428571,8.38961038961039,1.13636363636364,0.428571428571429,0.155844155844156,2.22727272727273,3.33766233766234,1.29220779220779,0.298701298701299,2.64,3.86363636363636,0.948051948051948,0.0454545454545455,0.012987012987013,26.6493506493506,8.35064935064935,0.149350649350649,2.07142857142857,3.43506493506493,1.99350649350649,0.538961038961039,0.00618181818181818
